age,educ,logearn
43,2,5.9401712
23,1,5.7037826
60,4,7.3132205
55,2,6.4457197
46,3,7.4757929
43,2,5.521461
27,3,7.0508509
47,4,7.5616779
62,2,6.1975026
24,1,5.9914646
66,4,6.6970344
28,5,5.9443731
35,2,7.967145
45,3,7.2469668
25,3,6.8679743
33,2,5.0106354
47,5,7.5616417
31,2,6.0268316
43,1,6.1312265
41,3,6.2146082
50,1,6.1312265
41,1,5.9914646
61,1,5.7745514
52,3,6.868526
50,2,6.3969297
21,3,5.6419072
31,2,6.0402546
36,2,6.6450911
54,3,7.5616779
40,4,7.1701198
53,1,5.857933
45,2,6.1633148
52,2,6.253829
24,2,3.5553482
33,5,7.8240461
45,3,6.8243737
25,3,6.64539
25,3,6.3577037
42,5,6.8679743
40,3,7.0561752
50,1,6.6846118
22,2,6.0402546
41,4,7.967145
43,3,6.9847164
33,4,7.2050037
41,1,6.3969297
62,1,6.9638424
60,1,4.6051702
50,4,7.48911
36,3,6.5424719
35,3,7.0169506
57,2,6.3279366
29,2,6.1737862
40,2,7.0900769
40,2,6.6933236
24,3,6.7190132
63,3,7.3385372
46,5,7.7440023
34,2,6.0210233
38,5,7.2048926
52,1,6.5510802
53,3,6.5400195
27,3,5.857933
47,2,6.9077554
29,4,6.2633982
38,5,7.2331738
47,4,7.9193563
27,3,5.4161005
34,3,6.64539
29,2,6.4861608
28,5,6.868526
57,4,7.3132205
22,3,4.6051702
50,3,5.6347895
27,5,7.967145
55,3,6.6320019
34,5,7.967145
56,2,6.3828306
50,3,6.8023949
46,2,6.5395861
37,4,7.3132205
51,2,6.7334018
52,2,6.4234905
50,2,6.3577037
37,4,7.967145
39,4,6.4064837
65,4,7.2739944
38,2,6.2146082
55,4,7.5208578
37,1,6.3969297
51,4,6.7406964
43,2,7.4500794
48,3,7.0736933
70,3,6.4614682
43,2,7.0900769
32,2,6.6450911
53,2,6.4769726
63,1,6.5510802
41,2,6.5220928
65,1,6.2146082
41,3,6.1484685
49,2,5.8861041
53,2,7.0508509
46,2,6.6846118
51,3,7.6381984
69,3,4.7482309
32,3,5.0875964
36,3,6.64539
29,5,7.967145
25,4,7.5714736
26,4,7.130899
35,5,7.7014399
56,4,7.4558768
31,3,6.3021612
71,2,6.9584484
51,2,5.8861041
24,3,6.0684257
25,3,6.1398845
23,3,5.7037826
26,1,6.4264884
59,3,6.2942324
26,3,5.7037826
67,5,7.967145
60,4,7.8875842
54,1,6.4134588
31,1,6.9077554
51,1,6.5792513
53,3,5.9914646
47,1,6.8023949
53,2,7.499805
55,5,7.5207763
44,3,7.0475173
48,4,7.5616779
27,2,6.5510802
30,1,7.4024515
35,2,7.967145
37,4,7.3385372
39,1,5.6629605
29,3,7.4558768
51,4,7.6905146
22,2,6.253829
26,2,6.1737862
37,1,6.0867748
27,1,6.2915692
29,4,6.8023949
69,5,5.4380794
55,4,6.5220928
23,2,6.5792513
34,5,7.6927066
58,5,7.967145
44,4,7.967145
39,4,7.9010072
33,4,6.7223411
60,5,7.4558768
43,3,6.868526
28,4,7.8617849
39,3,6.9077554
24,4,7.967145
55,1,5.9914646
33,4,7.1467724
33,4,6.5395861
62,3,6.6846118
45,3,7.4395595
56,4,7.53122
51,2,6.9077554
67,5,5.95223
52,3,7.967145
50,2,7.3132205
54,4,7.967145
59,4,7.5755849
32,1,5.6237288
46,1,6.1312265
24,4,6.8277049
24,4,6.8277049
69,2,6.8243737
47,1,6.8023949
30,5,7.967145
39,4,7.3100486
34,2,7.8320141
53,2,5.6058021
26,4,6.8683696
56,2,6.6846118
59,3,6.6846118
55,4,5.2983174
69,1,6.0894985
35,4,6.5400195
48,4,6.9631901
63,2,6.2728772
67,2,6.6846118
35,1,6.253829
33,2,6.3969297
61,1,6.0402546
31,4,6.868526
53,3,7.0753355
37,2,6.9077554
65,2,6.8066525
44,5,6.9631901
54,2,6.8243737
21,2,5.857933
24,2,6.5792513
23,3,6.3577037
26,3,6.4222398
43,3,6.8243737
52,3,7.3385372
21,2,5.9914646
54,2,7.0501227
56,2,7.2240248
42,3,7.5616779
36,3,6.5117455
56,3,7.5616417
43,2,7.1561766
49,1,6.5510802
23,3,6.253829
26,2,6.5118494
36,3,5.4161005
34,3,6.3969297
50,3,7.6103578
55,3,6.3969297
23,2,6.3969297
44,1,6.3099184
49,2,6.8276291
37,1,5.8622098
52,5,7.0836396
31,2,7.0576568
47,4,7.967145
29,4,6.7334018
62,3,7.967145
65,1,5.9914646
31,2,6.253829
43,2,6.6846118
57,2,7.2442274
39,3,7.48911
49,1,5.9914646
65,1,6.0014148
55,3,6.5510802
60,5,7.967145
53,5,7.1546154
60,3,6.0402546
33,4,6.9454942
61,2,5.2983174
23,4,6.8483238
68,2,6.3969297
31,1,6.6846118
54,4,6.9631901
23,3,5.2983174
48,5,7.967145
23,1,5.7807436
58,1,6.3969297
55,3,6.8277049
26,3,5.817111
27,4,6.8276291
26,4,6.8679743
38,3,7.5616417
45,2,6.6450911
55,4,6.5220928
62,2,7.2050037
45,4,7.967145
56,4,7.5616779
22,2,5.8861041
35,1,6.0867748
30,2,6.5510802
40,4,7.3385372
54,3,7.2442274
35,3,7.3385372
33,2,6.4412656
29,1,6.0867748
52,2,6.6933236
35,4,7.0561752
49,4,7.5279555
51,2,6.8277049
46,3,7.260572
41,3,6.1092477
42,2,5.857933
40,3,6.868526
63,2,7.2331738
49,1,6.9077554
33,2,4.0943446
60,4,6.5220928
69,4,5.7525725
29,4,7.8981509
58,3,7.0900769
24,2,7.0210838
43,4,7.2739944
37,4,6.5118494
47,4,6.868526
48,4,6.7631688
47,5,7.3132205
27,2,7.0900769
51,1,6.7707896
52,3,6.7165947
62,3,6.1345472
35,3,7.130899
48,4,7.1546154
61,4,5.4413781
50,3,7.5912361
67,3,7.377759
43,2,6.8977051
43,2,6.6450911
23,2,5.9914646
51,4,6.7238326
35,2,6.7684932
39,2,6.6592941
62,3,7.967145
23,5,6.5118494
35,2,5.4413781
36,1,5.4380794
47,1,5.8468723
52,3,7.6009026
60,1,6.3099184
53,2,6.1092477
34,3,7.2739944
28,3,5.6347895
46,3,7.1546154
54,4,6.9077554
55,4,7.0501227
51,4,6.9077554
28,4,6.5220928
52,4,6.3969297
54,4,7.7440023
31,2,6.5510802
62,4,6.6463904
22,2,6.3969297
56,2,7.2087483
37,5,7.234437
62,5,7.7135434
50,3,6.7452364
55,3,7.4185767
31,3,6.6644092
26,4,5.7838254
57,3,7.5616779
61,3,7.04316
39,2,6.1092477
47,2,6.6846118
49,5,6.7406964
39,2,6.6933236
59,2,7.0030656
58,5,7.5310163
25,4,7.3991594
24,3,6.0958247
27,2,7.130899
38,5,7.6104717
59,3,7.5516281
41,3,6.9077554
38,3,7.1685801
24,2,7.1623974
30,5,7.7440023
48,5,7.7440023
29,3,5.2983174
21,3,5.220356
39,2,7.5118089
38,3,6.6450911
47,4,7.5616779
59,4,7.5716281
45,5,6.9268026
42,4,7.5098829
24,2,4.3307333
46,3,6.5400195
33,5,7.8240461
39,2,6.6592941
46,3,7.0169506
51,4,7.967145
37,4,7.6104717
67,5,7.6386414
32,4,7.5714736
26,4,6.6450911
28,3,7.130899
23,4,6.8039269
36,3,5.8348107
30,2,6.6941781
24,4,6.0637851
33,2,7.0900769
46,2,7.967145
27,2,7.130899
21,2,7.3460102
23,2,6.6450911
30,4,7.4281487
42,4,7.1612029
59,3,7.967145
54,1,6.1737862
35,4,6.868526
26,4,5.4293456
68,3,3.6888795
68,4,7.456316
62,3,7.2048926
27,2,5.857933
71,3,6.4614682
69,2,6.5940852
35,4,6.9565454
66,5,7.6293392
70,5,4.7501359
43,3,6.7452364
39,3,7.0030656
53,3,6.6846118
60,4,7.4558768
51,3,7.0561752
63,3,6.9638424
33,3,4.0943446
31,4,6.8320398
52,2,7.0475173
57,2,6.1135054
64,2,5.7037826
57,5,7.967145
44,3,7.4558768
44,2,6.6093493
43,4,7.2262092
40,1,6.0637851
44,5,7.967145
49,3,6.6450911
45,4,7.6103578
37,5,7.7014399
37,4,7.5098829
59,2,6.6554403
21,2,6.253829
34,5,6.3279366
31,5,6.9638424
62,3,7.9373746
50,3,7.2050037
33,2,7.130899
44,2,7.4599147
32,3,6.3279366
62,2,6.3279366
21,2,3.0445225
23,3,6.2690964
22,3,4.3820267
29,2,7.3565354
42,4,7.3991594
43,3,6.6846118
31,4,7.0085053
59,4,7.0508509
34,4,7.1546154
43,2,6.7452364
58,2,6.6200733
43,4,7.2327332
34,2,6.8669333
46,2,6.2146082
54,1,6.3969297
22,2,6.253829
26,2,6.253829
23,2,6.253829
35,4,6.8066525
38,5,7.7012
43,2,7.377759
49,3,5.0814042
52,3,6.7177081
71,4,6.2065759
51,3,6.0402546
35,5,7.2262092
55,4,6.7334018
31,3,6.3561077
48,5,7.967145
53,5,5.0689044
29,5,7.2191882
53,1,5.9914646
26,1,6.2225761
26,1,6.1944056
34,5,7.0508509
26,4,6.5808473
35,4,7.7605309
43,5,7.967145
44,5,7.5616779
38,1,6.4530106
34,5,6.5823298
75,5,7.6569896
28,5,7.569809
28,5,7.5694118
30,4,6.9097533
38,4,7.7844734
33,3,6.3561077
29,4,7.967145
29,5,6.9105515
35,5,7.7604671
38,2,6.3279366
34,5,6.8462839
30,5,6.5400195
25,4,6.5147128
35,1,7.8543501
34,4,7.2739944
39,5,7.9332447
32,5,7.467371
30,5,6.9077554
58,5,7.5714736
47,1,6.5792513
26,1,6.2146082
22,4,7.2400975
29,5,6.9077554
36,5,7.967145
65,3,5.8861041
42,1,6.2146082
44,3,6.7424088
73,2,7.7844734
27,4,5.5114107
71,3,6.805944
32,2,7.7440023
31,3,5.8861041
23,4,6.6450911
57,4,6.5510802
52,4,6.3456364
61,4,7.1459846
52,4,6.9638424
29,3,6.3969297
24,2,6.2146082
25,4,6.3561077
28,4,7.0335064
24,3,7.0900769
33,2,5.9914646
26,3,6.9265771
23,4,6.6450911
57,2,5.9914646
62,2,5.9914646
26,2,6.2146082
30,2,6.3969297
56,2,7.2048926
48,3,6.1092477
61,3,6.6941781
36,1,5.4161005
23,3,6.6933236
56,4,7.5714736
55,5,7.456316
23,2,6.2146082
25,1,5.7284751
22,2,6.5792513
51,1,6.3935909
51,4,6.0684257
37,2,6.2146082
30,4,7.130899
33,3,6.3969297
66,3,5.9914646
29,2,6.0867748
33,4,6.84588
35,4,7.2442274
70,2,6.1737862
31,4,6.3561077
29,4,6.6450911
37,4,7.7243581
43,2,6.3279366
30,3,6.9268026
29,4,7.1641788
49,4,7.967145
40,4,6.3561077
59,2,5.768321
38,3,6.3577037
25,4,6.1345472
55,2,5.768321
21,2,5.5984221
32,4,7.0508509
44,1,5.9914646
56,2,6.5220928
47,3,6.5117455
45,2,6.6450911
34,4,7.3322644
45,4,7.967145
32,5,7.0335064
50,3,6.9638424
46,2,6.8134446
44,4,6.3577037
45,4,7.6778636
70,2,6.2475591
31,4,7.0335064
59,3,5.7446046
31,3,6.6846118
42,4,7.2739944
30,2,6.868526
30,2,6.9638424
30,3,5.4413781
55,3,6.6450911
52,2,6.5674176
29,2,5.9914646
55,2,7.1608458
35,3,6.3279366
35,4,6.3099184
49,3,6.9077554
67,3,4.3307333
57,2,5.9914646
62,4,7.0900769
32,1,6.7821922
57,4,6.3969297
49,4,7.3382382
33,3,6.9077554
69,4,7.4558768
55,5,6.64539
41,4,6.5400195
30,4,5.7990928
58,2,6.5395861
24,4,6.5117455
26,4,7.3317151
27,3,6.2465911
38,4,7.2050037
36,4,6.3279366
27,5,5.857933
25,2,6.6200733
44,3,6.6450911
39,3,6.9631901
21,2,5.4161005
27,4,6.64539
55,3,6.8243737
51,2,6.6450911
75,3,7.7844734
49,2,6.1092477
39,3,6.5118494
45,3,7.0836396
27,2,6.2025356
21,2,5.9914646
25,3,6.3969297
45,1,6.8243737
59,2,5.9914646
56,1,7.2739944
26,3,6.9077554
27,2,6.3969297
43,2,6.1303563
31,4,6.1202974
36,5,7.556428
23,4,6.868526
65,4,7.4558768
24,3,5.3936276
29,3,6.2025356
53,2,6.7698717
47,5,7.5566683
40,2,6.7698717
32,2,6.3969297
27,1,6.2146082
60,1,4.6051702
22,1,6.3969297
25,1,6.9077554
33,1,6.9077554
37,1,5.7037826
23,2,5.8861041
40,3,7.6496925
63,3,6.7979403
42,1,6.9994226
59,3,7.0340443
50,4,7.6569896
41,5,7.130899
32,5,7.967145
38,2,7.4782996
44,3,6.2344108
57,5,6.5940852
52,4,7.6568103
26,2,6.2146082
43,3,7.3132205
54,4,7.5616779
58,3,7.5714736
46,4,7.6786041
54,5,7.7440023
21,2,6.3969297
51,2,6.1202974
26,2,6.2065759
31,1,6.253829
51,5,7.967145
37,2,6.1092477
68,2,6.876502
47,2,7.456316
49,4,7.2737865
58,2,6.5510802
62,1,7.3132205
44,1,5.857933
55,2,5.9914646
33,3,6.3577037
66,1,5.768321
38,5,7.967145
30,3,6.2065759
44,4,7.3991594
56,3,6.868526
35,3,6.3969297
45,3,6.3543701
62,3,6.1737862
40,4,7.3382382
26,3,6.8669333
49,4,7.377759
27,3,7.6009026
38,3,6.7165947
38,2,7.377759
49,4,7.6103578
48,4,7.130899
39,4,6.64539
33,2,6.6941781
25,2,5.7807436
69,4,4.1351666
54,2,7.3132205
34,2,6.6450911
33,3,6.1737862
57,3,5.7365723
34,2,6.9631901
23,3,5.521461
42,2,6.3279366
48,3,6.3969297
53,3,6.2773952
27,4,7.2362528
35,5,6.64539
54,1,6.3456364
39,5,6.6450911
52,2,5.9720268
44,3,6.4219475
39,3,7.5208578
55,3,6.1944056
39,3,6.8243737
33,1,6.5888166
64,2,5.9914646
21,2,5.7062793
46,2,6.4614682
41,3,7.2331738
46,2,7.0900769
54,2,6.9517722
23,3,5.358942
58,5,7.0900769
52,2,5.9914646
50,2,6.6846118
21,3,5.9401712
33,3,6.9077554
58,3,6.1737862
45,3,6.6333184
24,2,6.1737862
50,2,6.1345472
45,3,5.768321
24,3,5.7525725
49,5,7.6569896
27,2,6.6846118
25,3,6.9102521
27,3,7.0405364
35,3,6.3561077
39,1,5.9143133
64,4,7.3514085
36,5,7.1292977
54,2,6.3225651
21,3,5.3936276
61,2,7.1808314
30,3,6.253829
30,3,6.3969297
68,2,5.8464389
28,5,6.9454942
64,2,6.3577037
26,2,6.6450911
31,4,7.5616417
23,4,7.0210838
26,4,6.3279366
35,4,7.3065314
25,4,7.2331738
25,3,6.6933236
25,3,7.3197985
24,2,6.3969297
24,4,7.7014399
31,2,6.0402546
32,4,6.3099184
31,4,5.9114199
46,5,6.6846118
34,5,7.8617849
41,4,7.5616779
40,2,6.253829
32,4,6.3279366
55,3,6.9077554
42,2,5.8348107
56,3,7.967145
61,1,6.8669333
56,5,7.3385372
32,5,7.0508509
52,4,7.0508509
51,3,7.0900769
56,3,7.0508509
42,2,6.5510802
54,4,7.967145
51,5,6.9638424
36,5,7.967145
49,1,5.7525725
57,3,6.1737862
57,3,6.9565454
67,4,7.2442274
56,3,6.8977051
34,3,6.6333184
33,1,5.9914646
28,1,5.9914646
31,2,7.8200378
60,3,7.130899
30,5,7.6962128
52,3,7.1487389
56,4,7.967145
50,5,7.967145
25,4,6.8066525
60,3,7.1072206
43,5,7.7440023
62,5,7.8909831
70,4,3.6888795
42,4,7.8391318
34,3,6.49224
41,2,6.1737862
31,4,6.280396
46,2,7.1487389
28,5,6.868526
44,3,7.1487389
30,5,7.967145
55,5,7.6838961
60,3,5.9914646
51,3,6.779922
49,4,6.7927933
61,1,3.9019728
73,5,7.3132205
38,4,7.3382382
62,2,7.4024515
63,4,7.8085384
56,4,6.9267731
27,2,5.5451775
41,2,6.4614682
37,4,7.9330797
54,2,6.9077554
51,2,7.0508509
64,3,6.3577037
55,1,5.4722705
26,3,6.6846118
54,2,6.7238326
44,3,6.6592941
22,3,5.7125769
24,3,6.363028
39,4,7.967145
49,1,5.9914646
66,2,7.0900769
36,4,5.2983174
37,2,6.9697905
38,4,6.7627296
52,1,5.8861041
39,3,7.0887427
63,4,7.8909569
23,4,6.9268026
56,4,7.5616779
32,1,5.9401712
41,3,6.9638424
64,4,6.9077554
67,4,7.5616417
60,2,6.868526
41,5,7.7437034
42,5,7.967145
26,2,6.5792513
58,2,6.3664703
33,3,6.9077554
38,1,5.1704841
36,5,6.9995594
34,5,6.868526
37,5,7.6009026
58,3,6.3673291
31,3,7.0370278
41,4,7.7437034
43,4,7.7437034
46,2,6.8277049
40,2,6.4769726
33,3,6.9077554
33,2,6.1633148
49,2,6.1737862
44,2,6.7627296
40,2,6.2089925
59,4,6.9077554
25,4,6.8057227
50,2,6.9847164
33,1,6.3969297
64,1,6.5792513
46,2,7.0630484
44,3,6.2915692
40,5,7.6293392
53,2,7.3511581
55,3,7.5175209
43,3,7.456316
51,3,6.6644092
46,4,7.4782996
33,5,7.2551532
28,4,7.7848229
42,4,7.5616417
51,3,6.6846118
44,3,6.8883276
52,5,6.8875527
25,4,6.2025356
37,3,7.2739944
63,2,6.5792513
55,5,6.3577037
53,3,6.2265368
32,3,6.9295168
70,3,6.5410299
29,2,4.9052749
75,2,5.7513018
27,3,6.3099184
73,2,7.3993979
34,3,6.0402546
45,2,6.868526
55,2,6.3902407
23,2,5.7799716
34,2,6.0402546
23,2,5.6347895
38,4,7.967145
29,3,6.5510802
52,2,5.0814042
53,3,6.7452364
50,2,6.9077554
32,2,5.7582707
56,2,6.6541524
34,2,6.8276291
58,3,5.9914646
45,4,6.8883276
55,4,7.6838641
50,3,7.2945881
25,3,5.5759492
44,4,7.967145
23,3,5.8861041
22,3,4.8520303
23,4,5.9914646
47,3,6.2915692
47,3,6.3969297
26,3,6.1003189
24,2,5.6524892
54,2,6.8684945
59,2,6.64539
32,3,6.3099184
42,1,6.1737862
63,5,7.967145
45,4,6.9631901
36,4,7.2442274
25,4,7.20786
25,4,7.20786
27,4,7.20786
26,3,7.130899
33,3,6.0402546
28,4,7.722899
30,3,6.7703304
39,2,6.6846118
37,2,5.9914646
58,5,7.0900769
33,3,6.0718918
40,3,6.1737862
46,4,6.8277049
48,3,6.5395861
22,4,6.0112672
49,3,7.2331738
56,3,7.2442274
33,4,6.8679743
63,2,6.1345472
61,3,7.3385372
40,4,7.130899
28,2,6.1944056
49,4,7.3259587
38,4,7.967145
30,3,6.856462
27,2,6.0161572
28,4,5.9661469
24,2,5.9661469
47,4,7.5103869
66,5,6.9818602
49,4,7.6569896
60,3,6.7334018
56,2,7.3211884
73,3,7.4558768
43,5,7.967145
47,4,7.3991594
28,3,6.1633148
56,2,6.7334018
50,3,7.456316
66,3,5.5759492
56,3,6.6930757
49,2,6.779922
28,4,6.3969297
63,2,7.3460102
71,2,6.2878585
42,2,7.2442274
71,1,5.2983174
28,1,5.9914646
60,2,6.9077554
48,3,7.3132205
23,4,5.9914646
34,4,6.1333981
54,2,6.2146082
44,2,6.2146082
34,2,5.7838254
39,3,5.9914646
55,2,7.377759
73,5,5.6237288
27,3,7.3991594
47,3,6.8679743
36,5,7.967145
58,4,7.967145
31,4,6.64539
22,3,4.6051702
28,4,6.5400195
29,4,6.9077554
30,5,7.2442274
57,2,6.3279366
75,2,5.8464389
36,3,6.3969297
57,2,6.3561077
71,4,6.868526
72,2,5.7589016
54,2,5.9914646
27,2,6.677587
34,3,7.0508509
31,3,6.868526
36,3,6.8679743
56,4,5.0106354
67,3,7.0508509
30,5,7.8691645
66,5,6.9847164
62,3,5.9269261
43,1,5.7037826
56,2,7.130899
39,2,7.3132205
21,1,6.4377518
54,4,7.9669337
48,3,6.3577037
60,2,6.1333981
44,3,6.4769726
48,2,6.9975958
23,2,7.1546154
52,3,6.6846118
34,2,6.3969297
40,2,6.2146082
65,3,6.8277049
59,3,6.3828306
31,2,6.9077554
33,2,6.9077554
57,3,6.4297194
54,2,6.868526
34,3,6.3543701
64,4,7.2048926
50,3,6.9077554
21,3,5.6903596
23,3,4.8283138
67,5,7.4558768
49,3,6.908555
26,3,6.8405466
71,3,4.1896548
53,3,7.1188264
58,2,6.9638424
46,5,7.7727528
32,2,6.2383246
44,5,6.7631688
56,5,7.2872391
50,3,7.2442274
42,4,7.3987861
50,2,5.8289456
50,3,5.2574954
59,3,6.8243737
29,5,6.1753683
26,4,7.1906157
43,3,6.4798145
41,3,6.3279366
70,2,4.8520303
38,4,7.967145
48,2,6.4488893
36,4,7.5616417
35,3,6.6333184
26,2,5.7990928
36,5,7.7440023
36,4,6.4997869
55,1,6.3969297
32,4,7.3991594
31,2,6.1737862
65,5,7.967145
25,4,6.7631688
56,3,7.0900769
49,4,7.5496092
48,4,7.5616417
31,3,7.160069
43,2,6.3414168
25,2,6.7452364
28,4,6.9077554
24,5,7.1218662
45,5,7.5616417
54,2,6.1092477
22,2,6.2146082
49,4,5.5367041
31,2,6.9077554
26,4,7.7437034
53,5,7.5616779
28,3,6.6088099
35,2,6.6846118
50,2,7.4558768
32,4,7.7440023
36,4,6.9638424
60,5,7.967145
61,4,5.9914646
53,4,6.9631901
38,1,5.9506426
28,3,6.7730803
31,4,7.8690195
54,3,6.8679743
70,3,6.9638424
57,2,7.8240461
34,3,6.3577037
44,4,6.8373327
27,2,3.9889841
50,4,7.8691645
27,4,7.0900769
71,2,6.0867748
63,2,5.9661469
54,4,7.967145
59,3,7.0900769
65,5,7.4558768
65,3,5.480639
46,5,7.967145
22,3,6.5510802
23,2,6.6200733
61,5,7.5616779
59,3,7.1853871
60,2,6.8875527
54,5,7.7440023
32,2,7.48911
64,5,7.967145
62,4,6.6450911
35,4,6.8276291
21,3,5.9914646
50,4,7.58148
35,4,7.5098829
49,2,7.3132205
51,2,7.3901815
53,3,6.9077554
48,4,7.7848229
23,4,7.1212525
30,5,7.8240461
49,5,6.7844572
25,4,4.525044
24,4,6.8277049
36,3,7.4185767
33,2,6.9275579
31,5,7.060648
58,2,7.2050037
48,2,7.0900769
59,3,6.5792513
23,5,7.2331738
25,5,7.8240461
29,5,7.8240461
59,2,6.7934661
54,3,6.6450911
64,4,6.6846118
24,3,7.0264268
57,5,7.967145
50,2,5.768321
32,2,6.5400195
54,2,6.6450911
21,2,6.3577037
63,1,5.7037826
59,3,6.1125755
40,5,7.1754899
50,4,7.2048926
66,5,7.2400975
41,5,7.8690195
56,3,6.5118494
53,5,7.5616417
52,4,7.1754899
65,4,5.572154
25,4,6.9173193
50,3,7.6104717
39,3,6.2146082
35,2,6.9631901
44,1,7.052721
33,2,5.857933
56,3,6.5510802
35,2,6.64539
42,4,7.7848229
28,3,7.21524
31,1,5.9914646
25,2,5.480639
69,3,6.6846118
62,4,7.9050727
34,5,7.8543501
29,2,5.2760715
51,3,7.4338436
55,2,6.7022061
32,3,5.7037826
27,3,7.495542
31,3,6.3168759
43,4,7.3105502
32,2,6.2344108
61,4,7.967145
39,3,6.9622436
42,2,6.2146082
36,3,6.9638424
24,3,6.2146082
32,2,6.7844572
50,5,7.967145
46,3,6.253829
22,3,5.7807436
43,5,6.8679743
49,3,6.7108274
26,3,6.2344108
51,5,7.456316
60,2,5.768321
36,3,6.1737862
75,4,5.9661469
59,5,7.9050727
61,3,7.3382382
37,3,6.0063534
54,2,6.9268026
30,2,6.0161572
26,3,6.5722823
44,2,7.0030656
26,2,6.590301
55,2,6.7334018
53,3,6.253829
45,2,6.5792513
64,2,7.1800699
32,5,7.6778636
29,4,7.0282016
38,2,6.253829
47,2,6.1268692
22,3,6.7458477
43,3,7.1420364
59,3,6.2146082
32,2,5.9661469
59,2,6.5220928
42,3,7.3949599
49,4,6.3969297
43,5,7.3682137
37,3,7.0900769
44,3,6.868526
48,3,6.5930448
55,2,6.2146082
54,4,7.20786
27,2,6.9847164
66,1,6.0894985
21,2,5.4701676
47,1,6.8416157
30,4,7.3991594
44,3,6.81564
36,3,6.3780866
31,2,6.2915692
23,2,6.253829
31,4,7.6778636
42,4,7.5616779
49,3,5.9914646
71,2,5.0594254
59,3,6.7569323
39,4,7.7014399
37,3,7.2469668
56,2,7.2004247
36,4,6.868526
32,3,7.0501227
45,5,7.5616417
65,2,6.805944
41,3,6.253829
40,3,6.0063534
46,3,6.4614682
36,4,7.5616417
22,2,6.7151408
69,3,5.3936276
56,2,6.5792513
27,2,6.9847164
40,3,6.6592941
52,3,6.7631688
23,2,5.8066397
29,1,5.9401712
62,3,6.6200733
26,2,5.3045478
59,4,7.1459846
41,2,7.0744553
58,3,6.6846118
45,2,6.9077554
36,4,7.0508509
52,3,6.7627296
60,5,7.1612029
52,4,7.5414762
26,3,7.0836396
51,1,6.3969297
45,5,6.9716687
26,3,6.7334018
52,2,6.2915692
42,2,5.9914646
42,1,6.2146082
42,1,6.5220928
59,2,7.8632669
25,2,6.9077554
59,3,6.9077554
38,4,6.6846118
34,1,5.9162021
71,4,5.9914646
45,4,7.3753495
23,4,6.0402546
66,4,7.8981509
47,5,7.3003106
40,3,6.6846118
37,3,7.3132205
29,5,7.0900769
28,3,6.8277049
58,3,6.5510802
32,3,5.1929569
52,2,6.7627296
32,3,7.0518556
64,4,7.967145
28,3,6.3969297
40,5,7.967145
24,4,5.5333896
48,2,7.4558768
56,5,7.8981509
29,3,5.9532433
55,4,7.967145
43,2,6.9077554
66,4,6.8057227
54,2,7.2739944
22,3,4.755743
49,2,6.9469762
21,3,4.6051702
47,2,6.9019384
21,2,6.1737862
48,2,5.7893481
36,3,6.6821961
58,2,6.7334018
58,3,6.251904
38,1,7.2331738
53,1,6.3099184
49,1,5.2983174
71,2,6.6789079
22,2,6.1345472
56,4,6.6450911
56,4,7.1608458
40,5,7.967145
59,2,6.8669333
56,3,6.8679743
55,1,5.9401712
30,4,7.2739944
32,2,6.0161572
61,3,6.5792513
46,3,7.3132205
46,2,7.2331738
73,2,6.3099184
51,2,6.3969297
55,3,6.5102582
34,3,7.130899
57,4,6.6941781
47,3,7.2240176
40,2,6.1737862
47,3,6.6200733
72,3,5.971262
63,3,5.9914646
61,3,6.9865665
61,2,7.1238341
39,4,7.6009026
49,3,6.7631688
59,4,6.8679743
57,2,6.6700816
51,2,7.6417227
25,3,6.7044144
70,1,5.6835799
51,2,6.838191
48,2,6.8679743
35,3,6.568078
60,2,6.0520892
23,3,6.49224
26,4,4.525044
56,1,7.2737865
43,4,7.456316
56,2,7.0900769
30,2,6.5820251
29,2,5.9914646
21,3,4.388257
46,4,7.2739944
37,4,7.115387
25,2,7.5923662
44,3,4.9023819
61,4,5.8636312
60,3,7.2050037
23,3,7.9592757
29,3,6.5400195
42,4,7.967145
32,3,6.5220928
25,3,5.3360467
21,3,5.3752785
56,4,7.3003106
40,3,6.7093043
29,2,7.4185767
26,2,7.0166097
37,4,5.8289456
30,2,6.5940852
22,4,6.3969297
48,2,6.6846118
22,2,6.3969297
42,4,6.7631688
43,2,6.856462
55,4,7.967145
21,3,5.6196761
35,3,6.2736316
57,2,7.4145727
27,5,6.3904924
27,5,6.5400195
40,2,7.3264656
30,1,5.9914646
27,3,6.1345472
53,1,6.363028
43,3,6.4614682
28,1,6.9754138
32,3,6.3099184
58,3,7.2050037
26,5,6.0038872
63,5,5.2983174
52,5,7.967145
53,2,7.0508509
32,3,7.2442274
47,4,7.6009026
29,3,7.4821191
59,2,6.9454942
26,2,6.2146082
35,4,7.4558768
36,3,7.0508509
51,2,6.7627296
44,3,7.967145
59,2,7.3382382
52,1,6.4469256
45,4,6.9454942
36,2,6.9517722
23,2,5.7807436
47,4,7.5616779
23,2,6.5708828
51,4,7.0561752
52,2,6.9157233
41,5,7.2331738
24,2,6.1737862
62,2,6.6846118
36,3,6.7627296
21,3,4.9817557
22,3,4.9163246
28,3,6.0161572
48,4,6.9450512
47,1,6.3969297
53,1,6.3969297
61,5,7.1459846
26,1,6.6450911
37,3,6.8277049
61,2,7.0900769
41,2,5.9914646
31,2,6.1753683
44,2,7.2739944
